DP_ID,gas,MARKET_DOMAIN_DESCR,MOD_VOLUME_CONSUMPTION,Sum.of.Sales_CR,ZIPcode,dateNumber
178,3,7,12.0627488397038,0.204709398103142,15,21
178,3,7,12.0972860468139,0.204709398103142,15,22
178,3,7,12.131823253924,0.204709398103142,15,23
178,3,7,12.1663604610341,0.204709398103142,15,24
178,3,7,12.2008976681442,0.204709398103142,15,25
178,3,7,12.2354348752542,0.204709398103142,15,26
178,3,7,12.2699720823643,0.204709398103142,15,27
219,3,1,10.8849117900224,0.09435444090235,16,1
219,3,1,10.3234640913407,0.09435444090235,16,2
219,3,1,10.4788021628691,0.09435444090235,16,3
219,3,1,10.2918323119205,0.09435444090235,16,4
219,3,1,11.0277086427458,0.09435444090235,16,5
219,3,1,10.3948825313779,0.09435444090235,16,6
219,3,1,11.0921350326829,0.09435444090235,16,7
219,3,1,11.1266722397929,0.09435444090235,16,8
219,3,1,11.161209446903,0.09435444090235,16,9
219,3,1,11.1957466540131,0.09435444090235,16,10
219,3,1,11.2302838611232,0.09435444090235,16,11
219,3,1,11.2648210682332,0.09435444090235,16,12
219,3,1,11.2993582753433,0.09435444090235,16,13
219,3,1,11.3338954824534,0.09435444090235,16,14
219,3,1,11.3684326895635,0.09435444090235,16,15
219,3,1,9.6761406595458,0.09435444090235,16,16
219,3,1,10.072738113601,0.09435444090235,16,17
219,3,1,11.4720443108937,0.09435444090235,16,18
219,3,1,7.96891120303829,0.09435444090235,16,19
219,3,1,11.5411187251139,0.09435444090235,16,20
219,3,1,11.5756559322239,0.09435444090235,16,21
219,3,1,11.610193139334,0.09435444090235,16,22
219,3,1,11.6447303464441,0.09435444090235,16,23
219,3,1,11.6792675535542,0.09435444090235,16,24
219,3,1,11.7138047606643,0.09435444090235,16,25
219,3,1,11.7483419677743,0.09435444090235,16,26
219,3,1,11.7828791748844,0.09435444090235,16,27
228,3,7,11.1794764916595,0.0191835694733183,29,1
228,3,7,11.0838276974478,0.0191835694733183,29,2
228,3,7,11.150770875157,0.0191835694733183,29,3
228,3,7,10.7322757155329,0.0191835694733183,29,4
228,3,7,10.2837779808782,0.0191835694733183,29,5
228,3,7,10.8835020417443,0.0191835694733183,29,6
228,3,7,10.9180392488543,0.0191835694733183,29,7
228,3,7,10.9525764559644,0.0191835694733183,29,8
228,3,7,10.9871136630745,0.0191835694733183,29,9
228,3,7,11.0216508701846,0.0191835694733183,29,10
228,3,7,11.0561880772946,0.0191835694733183,29,11
228,3,7,11.0907252844047,0.0191835694733183,29,12
228,3,7,11.1252624915148,0.0191835694733183,29,13
228,3,7,11.1597996986249,0.0191835694733183,29,14
228,3,7,11.194336905735,0.0191835694733183,29,15
228,3,7,10.731180145179,0.0191835694733183,29,16
228,3,7,12.0892931895567,0.0191835694733183,29,17
228,3,7,11.7649875483541,0.0191835694733183,29,18
228,3,7,11.5749850454467,0.0191835694733183,29,19
228,3,7,11.3670229412854,0.0191835694733183,29,20
228,3,7,11.4015601483954,0.0191835694733183,29,21
228,3,7,11.4360973555055,0.0191835694733183,29,22
228,3,7,11.4706345626156,0.0191835694733183,29,23
228,3,7,11.5051717697257,0.0191835694733183,29,24
228,3,7,11.5397089768357,0.0191835694733183,29,25
228,3,7,11.5742461839458,0.0191835694733183,29,26
228,3,7,11.6087833910559,0.0191835694733183,29,27
240,3,7,11.0163361542975,0.00880697200425108,1,1
240,3,7,9.53983293222772,0.00880697200425108,1,2
240,3,7,10.9574506289515,0.00880697200425108,1,3
240,3,7,10.0621649960909,0.00880697200425108,1,4
240,3,7,7.64190235823645,0.00880697200425108,1,5
240,3,7,11.0610622502817,0.00880697200425108,1,6
240,3,7,11.0955994573918,0.00880697200425108,1,7
240,3,7,11.1301366645019,0.00880697200425108,1,8
240,3,7,11.164673871612,0.00880697200425108,1,9
240,3,7,11.199211078722,0.00880697200425108,1,10
240,3,7,11.2337482858321,0.00880697200425108,1,11
240,3,7,11.2682854929422,0.00880697200425108,1,12
240,3,7,11.3028227000523,0.00880697200425108,1,13
240,3,7,11.3373599071623,0.00880697200425108,1,14
240,3,7,11.3718971142724,0.00880697200425108,1,15
240,3,7,10.2242864769923,0.00880697200425108,1,16
240,3,7,11.6256865517236,0.00880697200425108,1,17
240,3,7,11.548960527592,0.00880697200425108,1,18
240,3,7,11.5515174035631,0.00880697200425108,1,19
240,3,7,11.5445831498228,0.00880697200425108,1,20
240,3,7,11.5791203569329,0.00880697200425108,1,21
240,3,7,11.613657564043,0.00880697200425108,1,22
240,3,7,11.648194771153,0.00880697200425108,1,23
240,3,7,11.6827319782631,0.00880697200425108,1,24
240,3,7,11.7172691853732,0.00880697200425108,1,25
240,3,7,11.7518063924833,0.00880697200425108,1,26
240,3,7,11.7863435995934,0.00880697200425108,1,27
244,3,6,11.2614562743714,0.0183757082159632,18,1
244,3,6,10.1996799746399,0.0183757082159632,18,2
244,3,6,10.834720045447,0.0183757082159632,18,3
244,3,6,10.8692572525571,0.0183757082159632,18,4
244,3,6,10.9037944596672,0.0183757082159632,18,5
244,3,6,10.9383316667773,0.0183757082159632,18,6
244,3,6,10.9728688738873,0.0183757082159632,18,7
244,3,6,11.0074060809974,0.0183757082159632,18,8
244,3,6,11.0419432881075,0.0183757082159632,18,9
244,3,6,10.3361004448003,0.0183757082159632,18,10
244,3,6,11.786318433702,0.0183757082159632,18,11
244,3,6,11.8231467998024,0.0183757082159632,18,12
244,3,6,11.8858381302563,0.0183757082159632,18,13
244,3,6,12.0696873369302,0.0183757082159632,18,14
244,3,6,11.9466576326416,0.0183757082159632,18,15
244,3,6,11.9548442956158,0.0183757082159632,18,16
244,3,6,12.1463174245503,0.0183757082159632,18,17
244,3,6,11.9660483763692,0.0183757082159632,18,18
244,3,6,11.9199620769524,0.0183757082159632,18,19
244,3,6,11.4218525663183,0.0183757082159632,18,20
244,3,6,11.4563897734284,0.0183757082159632,18,21
244,3,6,11.4909269805385,0.0183757082159632,18,22
244,3,6,11.5254641876486,0.0183757082159632,18,23
244,3,6,11.5600013947587,0.0183757082159632,18,24
244,3,6,11.5945386018687,0.0183757082159632,18,25
244,3,6,11.6290758089788,0.0183757082159632,18,26
244,3,6,11.6636130160889,0.0183757082159632,18,27
270,3,7,11.642681995384,0.0433299454927156,19,1
270,3,7,9.01823131605686,0.0433299454927156,19,2
270,3,7,8.56346044696454,0.0433299454927156,19,3
270,3,7,9.95935434297848,0.0433299454927156,19,4
270,3,7,9.56072375126416,0.0433299454927156,19,5
270,3,7,8.70286916419424,0.0433299454927156,19,6
270,3,7,9.32600655356601,0.0433299454927156,19,7
270,3,7,9.72390000353451,0.0433299454927156,19,8
270,3,7,9.44546053094655,0.0433299454927156,19,9
270,3,7,8.8717710160366,0.0433299454927156,19,10
270,3,7,8.96613888409219,0.0433299454927156,19,11
270,3,7,8.788857774306,0.0433299454927156,19,12
270,3,7,9.77102561755215,0.0433299454927156,19,13
270,3,7,10.1750170518592,0.0433299454927156,19,14
270,3,7,9.94712839261557,0.0433299454927156,19,15
270,3,7,9.90811691597871,0.0433299454927156,19,16
270,3,7,9.92874940454241,0.0433299454927156,19,17
270,3,7,9.4334331372008,0.0433299454927156,19,18
270,3,7,9.96598075593669,0.0433299454927156,19,19
270,3,7,11.5140330896843,0.0433299454927156,19,20
270,3,7,11.5485702967944,0.0433299454927156,19,21
270,3,7,11.5831075039044,0.0433299454927156,19,22
270,3,7,11.6176447110145,0.0433299454927156,19,23
270,3,7,11.6521819181246,0.0433299454927156,19,24
270,3,7,11.6867191252347,0.0433299454927156,19,25
270,3,7,11.7212563323448,0.0433299454927156,19,26
270,3,7,11.7557935394548,0.0433299454927156,19,27
272,4,5,9.76202831744928,0.0255332949657143,24,1
272,4,5,8.58157668241226,0.0255332949657143,24,2
272,4,5,10.3654194306971,0.0255332949657143,24,3
272,4,5,9.43146343628055,0.0255332949657143,24,4
272,4,5,9.24274648764461,0.0255332949657143,24,5
272,4,5,9.11263846913119,0.0255332949657143,24,6
272,4,5,10.2767682111459,0.0255332949657143,24,7
272,4,5,10.3151348153523,0.0255332949657143,24,8
272,4,5,10.2737189119881,0.0255332949657143,24,9
272,4,5,10.2893359336476,0.0255332949657143,24,10
272,4,5,10.2380345241664,0.0255332949657143,24,11
272,4,5,10.2676973208546,0.0255332949657143,24,12
272,4,5,10.2297226468956,0.0255332949657143,24,13
272,4,5,10.2322289138716,0.0255332949657143,24,14
272,4,5,10.3381089660372,0.0255332949657143,24,15
272,4,5,10.1579241881511,0.0255332949657143,24,16
272,4,5,10.3504169634004,0.0255332949657143,24,17
272,4,5,10.2428917845122,0.0255332949657143,24,18
272,4,5,10.2894387191344,0.0255332949657143,24,19
272,4,5,10.9525519515684,0.0255332949657143,24,20
272,4,5,10.9870891586785,0.0255332949657143,24,21
272,4,5,11.0216263657886,0.0255332949657143,24,22
272,4,5,11.0561635728987,0.0255332949657143,24,23
272,4,5,11.0907007800087,0.0255332949657143,24,24
272,4,5,11.1252379871188,0.0255332949657143,24,25
272,4,5,11.1597751942289,0.0255332949657143,24,26
272,4,5,11.194312401339,0.0255332949657143,24,27
278,3,7,11.5520242053005,0.0263423765235317,12,1
278,3,7,9.06574003565808,0.0263423765235317,12,2
278,3,7,10.928090271341,0.0263423765235317,12,3
278,3,7,10.1395608654517,0.0263423765235317,12,4
278,3,7,10.9421500946291,0.0263423765235317,12,5
278,3,7,10.709899906788,0.0263423765235317,12,6
278,3,7,10.7323411717172,0.0263423765235317,12,7
278,3,7,10.7364862892819,0.0263423765235317,12,8
278,3,7,10.8131559569235,0.0263423765235317,12,9
278,3,7,10.5369269194138,0.0263423765235317,12,10
278,3,7,11.2043879282216,0.0263423765235317,12,11
278,3,7,11.2389251353317,0.0263423765235317,12,12
278,3,7,11.2734623424418,0.0263423765235317,12,13
278,3,7,11.3079995495519,0.0263423765235317,12,14
278,3,7,11.342536756662,0.0263423765235317,12,15
278,3,7,9.7502573844912,0.0263423765235317,12,16
278,3,7,11.1348856930865,0.0263423765235317,12,17
278,3,7,11.1220933974883,0.0263423765235317,12,18
278,3,7,11.265760003838,0.0263423765235317,12,19
278,3,7,11.5152227922123,0.0263423765235317,12,20
278,3,7,11.5497599993224,0.0263423765235317,12,21
278,3,7,11.5842972064325,0.0263423765235317,12,22
278,3,7,11.6188344135426,0.0263423765235317,12,23
278,3,7,11.6533716206527,0.0263423765235317,12,24
278,3,7,11.6879088277627,0.0263423765235317,12,25
278,3,7,11.7224460348728,0.0263423765235317,12,26
278,3,7,11.7569832419829,0.0263423765235317,12,27
288,3,3,11.3338899517364,0.00996729032081804,35,1
288,3,3,11.2290400925892,0.00996729032081804,35,2
288,3,3,11.0739500847128,0.00996729032081804,35,3
288,3,3,10.2596823957449,0.00996729032081804,35,4
288,3,3,7.80550064775216,0.00996729032081804,35,5
288,3,3,10.7121711054409,0.00996729032081804,35,6
288,3,3,10.746708312551,0.00996729032081804,35,7
288,3,3,10.7812455196611,0.00996729032081804,35,8
288,3,3,10.8157827267712,0.00996729032081804,35,9
288,3,3,10.8503199338813,0.00996729032081804,35,10
